customer_id,referred_a_friend,number_of_referrals,tenure_in_months,offer,phone_service,avg_monthly_long_distance_charges,multiple_lines,internet_service,internet_type,avg_monthly_gb_download,online_security,online_backup,device_protection_plan,premium_tech_support,streaming_tv,streaming_movies,streaming_music,unlimited_data,contract,paperless_billing,payment_method,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue
1501-SGHBW,No,0,2,None,Yes,19.52,No,Yes,Cable,16,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,45.85,81.0,0.0,0,39.04,120.04
3208-YPIOE,No,0,39,Offer C,Yes,36.17,Yes,Yes,Fiber Optic,5,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,75.25,3017.65,0.0,0,1410.63,4428.28
2612-RANWT,No,0,12,Offer D,Yes,30.54,Yes,Yes,Fiber Optic,47,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.15,1164.3,0.0,0,366.48,1530.78
2933-FILNV,No,0,2,None,No,0.0,No,Yes,DSL,52,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,24.4,36.55,0.0,0,0.0,36.55
9986-BONCE,No,0,4,None,Yes,2.01,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,20.95,85.5,0.0,0,8.04,93.54
3194-ORPIK,Yes,1,50,None,Yes,35.33,Yes,Yes,Fiber Optic,17,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.4,4116.15,0.0,0,1766.5,5882.65
9378-FXTIZ,Yes,1,54,None,Yes,42.1,Yes,Yes,DSL,12,No,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,70.15,3715.65,0.0,0,2273.4,5989.05
1723-HKXJQ,No,0,42,None,Yes,18.79,Yes,Yes,Fiber Optic,16,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.75,4273.45,0.0,0,789.18,5062.63
7825-GKXMW,No,0,1,Offer E,Yes,22.11,No,Yes,DSL,18,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,45.8,45.8,0.0,10,22.11,77.91
1240-KNSEZ,No,0,1,Offer E,Yes,40.83,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.1,20.1,0.0,0,40.83,60.93
0836-SEYLU,Yes,2,9,Offer E,No,0.0,No,Yes,DSL,26,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Mailed Check,40.65,328.95,0.0,0,0.0,328.95
3716-BDVDB,No,0,1,Offer E,Yes,38.66,No,Yes,Fiber Optic,18,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.1,69.1,0.0,0,38.66,107.76
5899-MQZZL,No,0,13,Offer D,Yes,6.03,Yes,Yes,Fiber Optic,48,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Mailed Check,75.0,999.45,0.0,0,78.39,1077.84
6038-GCYEC,No,0,24,Offer C,No,0.0,No,Yes,DSL,52,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,54.15,1240.25,0.0,0,0.0,1240.25
1150-WFARN,Yes,1,67,None,Yes,32.15,Yes,Yes,Fiber Optic,28,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,108.75,7156.2,0.0,0,2154.05,9310.25
3144-AUDBS,Yes,1,6,Offer E,Yes,6.94,No,Yes,DSL,28,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,49.15,270.8,0.0,0,41.64,312.44
5616-PRTNT,No,0,20,None,Yes,22.78,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,19.4,374.5,0.0,0,455.6,830.1
6688-UZPWD,Yes,1,11,None,Yes,7.89,Yes,Yes,Fiber Optic,10,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,102.0,1145.35,0.0,0,86.79,1232.14
0968-GSIKN,No,0,1,Offer E,Yes,30.6,No,Yes,Fiber Optic,27,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Mailed Check,70.8,70.8,0.0,0,30.6,101.4
9057-SIHCH,No,0,3,Offer E,Yes,9.95,Yes,Yes,Fiber Optic,13,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,96.6,291.9,0.0,0,29.85,321.75
8601-QACRS,No,0,5,Offer E,Yes,37.1,Yes,Yes,Cable,2,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,50.6,249.95,0.0,20,185.5,455.45
2391-SOORI,No,0,4,Offer E,Yes,26.04,No,Yes,DSL,27,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,49.35,219.65,0.0,0,104.16,323.81
2645-QTLMB,No,0,7,Offer E,Yes,12.05,No,Yes,Fiber Optic,69,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.25,669.0,0.0,0,84.35,753.35
4806-HIPDW,Yes,1,1,Offer E,Yes,21.65,No,Yes,Fiber Optic,13,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,68.95,68.95,0.0,0,21.65,90.6
9136-ALYBR,No,0,1,None,No,0.0,No,Yes,Cable,2,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,24.45,24.45,0.0,0,0.0,24.45
7479-NITWS,No,0,7,None,Yes,36.84,Yes,Yes,Fiber Optic,17,No,No,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,89.35,631.85,0.0,60,257.88,949.73
2959-MJHIC,Yes,3,4,None,Yes,32.43,No,Yes,Fiber Optic,13,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.35,307.4,0.0,0,129.72,437.12
8260-NGFNY,No,0,1,None,No,0.0,No,Yes,DSL,73,No,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Mailed Check,25.2,25.2,0.0,0,0.0,25.2
1725-IQNIY,Yes,1,54,None,Yes,42.09,No,Yes,Fiber Optic,9,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,109.75,6110.2,0.0,0,2272.86,8383.06
6598-RFFVI,No,0,2,None,Yes,15.79,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.3,28.3,0.0,0,31.58,59.88
8614-VGMMV,No,0,15,None,Yes,9.71,Yes,Yes,DSL,26,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,49.1,679.55,0.0,0,145.65,825.2
2533-QVMSK,Yes,9,61,Offer B,Yes,26.94,Yes,Yes,Fiber Optic,11,No,Yes,No,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,94.1,5638.3,0.0,0,1643.34,7281.64
8625-AZYZY,Yes,2,24,Offer C,Yes,3.0,Yes,Yes,Fiber Optic,15,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,104.65,2542.45,0.0,0,72.0,2614.45
9306-CPCBC,No,0,3,None,Yes,35.54,Yes,Yes,Fiber Optic,27,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.25,210.3,0.0,0,106.62,316.92
3932-CMDTD,No,0,4,None,Yes,43.45,No,Yes,Fiber Optic,52,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,105.65,443.9,0.0,0,173.8,617.7
3594-UVONA,No,0,35,Offer C,Yes,8.8,Yes,Yes,Cable,46,Yes,No,Yes,Yes,Yes,Yes,Yes,No,One Year,Yes,Credit Card,85.95,3110.1,0.0,0,308.0,3418.1
5089-IFSDP,Yes,1,58,Offer B,Yes,27.99,Yes,Yes,Fiber Optic,24,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,109.45,6144.55,0.0,0,1623.42,7767.97
4817-VYYWS,No,0,30,Offer C,Yes,11.73,Yes,Yes,Fiber Optic,82,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.2,2983.8,0.0,0,351.9,3335.7
1396-QWFBJ,Yes,1,21,None,Yes,5.07,No,Yes,Fiber Optic,26,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.05,1565.7,0.0,0,106.47,1672.17
5299-SJCZT,No,0,3,Offer E,Yes,21.86,Yes,Yes,Fiber Optic,6,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.55,298.35,0.0,0,65.58,363.93
7359-PTSXY,No,0,1,None,Yes,24.24,No,Yes,DSL,28,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,45.75,45.75,0.0,0,24.24,69.99
4503-BDXBD,No,0,11,None,Yes,25.24,No,Yes,Fiber Optic,29,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,74.95,815.5,0.0,0,277.64,1093.14
5759-RCVCB,No,0,3,Offer E,No,0.0,No,Yes,DSL,30,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Credit Card,35.2,108.95,0.0,0,0.0,108.95
6372-RFVNS,Yes,1,1,Offer E,Yes,28.04,No,Yes,Fiber Optic,30,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,78.8,78.8,0.0,0,28.04,106.84
0991-BRRFB,No,0,18,None,Yes,20.86,No,Yes,DSL,3,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,49.4,874.8,0.0,0,375.48,1250.28
5275-SQEIZ,No,0,1,None,Yes,14.91,No,Yes,Fiber Optic,21,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,80.85,80.85,0.0,0,14.91,95.76
7716-YTYHG,Yes,1,48,Offer B,Yes,23.95,Yes,Yes,Fiber Optic,30,No,No,No,No,No,Yes,Yes,Yes,One Year,Yes,Mailed Check,82.05,4029.95,0.0,0,1149.6,5179.55
6959-UWKHF,No,0,1,Offer E,Yes,4.02,No,Yes,Cable,11,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,42.9,42.9,0.0,0,4.02,46.92
3815-SLMEF,No,0,3,Offer E,No,0.0,No,Yes,Cable,52,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Mailed Check,34.25,139.35,0.0,0,0.0,139.35
5154-VEKBL,No,0,9,Offer E,No,0.0,No,Yes,Cable,48,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Mailed Check,58.5,539.85,0.0,0,0.0,539.85
4587-VVTOX,Yes,1,6,Offer E,Yes,27.44,Yes,Yes,Fiber Optic,58,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.3,545.2,0.0,0,164.64,709.84
4652-NNHNY,Yes,1,16,None,Yes,17.96,Yes,Yes,Fiber Optic,30,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,73.85,1284.2,0.0,0,287.36,1571.56
8515-OCTJS,No,0,25,Offer C,Yes,19.75,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,24.75,692.1,0.0,0,493.75,1185.85
5261-QSHQM,No,0,4,Offer E,No,0.0,No,Yes,DSL,9,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,24.45,86.6,0.0,0,0.0,86.6
1334-FJSVR,No,0,1,Offer E,No,0.0,No,Yes,DSL,7,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,24.25,24.25,0.0,0,0.0,24.25
7625-XCQRH,No,0,11,None,Yes,15.6,Yes,Yes,Fiber Optic,4,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76.5,837.95,0.0,0,171.6,1009.55
1731-TVIUK,No,0,4,Offer E,Yes,7.39,Yes,Yes,Fiber Optic,4,No,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,93.5,362.2,0.0,0,29.56,391.76
0618-XWMSS,No,0,28,Offer C,Yes,44.28,No,Yes,Fiber Optic,5,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.9,2068.55,0.0,0,1239.84,3308.39
2565-JSLRY,No,0,1,None,Yes,20.26,Yes,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,24.05,24.05,0.0,0,20.26,44.31
6689-KXGBO,No,0,1,None,Yes,30.96,No,Yes,DSL,5,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,50.55,50.55,0.0,0,30.96,81.51
6615-NGGZJ,No,0,14,None,Yes,36.97,Yes,Yes,Fiber Optic,27,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.55,1415.55,0.0,0,517.58,1933.13
4255-DDUOU,No,0,1,None,Yes,34.57,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,20.5,20.5,0.0,0,34.57,55.07
2984-MIIZL,No,0,4,None,Yes,7.26,No,Yes,Fiber Optic,29,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.8,321.9,0.0,0,29.04,350.94
5590-YRFJT,Yes,1,20,None,No,0.0,No,Yes,DSL,10,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,24.45,482.8,0.0,0,0.0,482.8
3677-TNKIO,No,0,14,None,Yes,36.25,No,Yes,Fiber Optic,52,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,71.0,914.0,0.0,0,507.5,1421.5
3329-WDIOK,No,0,3,None,No,0.0,No,Yes,Cable,25,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,50.6,155.35,0.0,0,0.0,155.35
2873-ZLIWT,Yes,1,40,Offer B,Yes,2.03,Yes,Yes,Fiber Optic,19,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.85,3303.05,0.0,0,81.2,3384.25
3415-TAILE,Yes,1,2,None,Yes,27.27,No,Yes,DSL,51,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,65.7,134.35,0.0,0,54.54,188.89
1915-IOFGU,No,0,1,None,Yes,41.39,No,Yes,Fiber Optic,3,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,70.5,70.5,0.0,0,41.39,111.89
3045-XETSH,No,0,10,None,Yes,43.26,Yes,Yes,Fiber Optic,21,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.85,953.45,0.0,0,432.6,1386.05
7239-HZZCX,No,0,1,None,Yes,29.33,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.75,19.75,0.0,0,29.33,49.08
7665-TOALD,No,0,1,None,Yes,14.19,No,Yes,Fiber Optic,59,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,69.6,69.6,0.0,0,14.19,83.79
0112-QWPNC,Yes,1,49,Offer B,Yes,39.55,Yes,Yes,Cable,10,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,84.35,4059.35,0.0,0,1937.95,5997.3
2777-PHDEI,No,0,1,None,Yes,29.41,No,Yes,Fiber Optic,59,No,No,No,No,Yes,No,Yes,No,Month-to-Month,No,Bank Withdrawal,78.05,78.05,0.0,10,29.41,117.46
1196-AMORA,No,0,7,None,Yes,38.07,Yes,Yes,Fiber Optic,28,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,73.6,520.0,0.0,0,266.49,786.49
4282-YMKNA,No,0,9,Offer E,Yes,16.48,Yes,Yes,Fiber Optic,12,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.75,706.6,0.0,0,148.32,854.92
5356-RHIPP,No,0,1,Offer E,Yes,45.49,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.2,20.2,0.0,0,45.49,65.69
4628-CTTLA,No,0,57,Offer B,No,0.0,No,Yes,DSL,59,No,Yes,No,No,Yes,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,39.3,2111.45,0.0,80,0.0,2191.45
2876-VBBBL,No,0,1,Offer E,Yes,10.71,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.25,20.25,0.0,0,10.71,30.96
6834-NXDCA,No,0,13,None,No,0.0,No,Yes,DSL,53,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,23.9,300.8,0.0,0,0.0,300.8
5597-GLBUC,No,0,1,Offer E,Yes,22.97,No,Yes,Fiber Optic,23,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.45,85.45,0.0,0,22.97,108.42
2748-MYRVK,No,0,63,Offer B,Yes,8.38,Yes,Yes,Fiber Optic,59,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,99.9,6137.0,0.0,0,527.94,6664.94
6559-ILWKJ,Yes,1,71,None,No,0.0,No,Yes,Cable,25,No,Yes,No,No,Yes,Yes,Yes,No,Two Year,No,Bank Withdrawal,49.35,3515.25,0.0,100,0.0,3615.25
4229-CZMLL,No,0,6,None,Yes,6.32,Yes,Yes,Fiber Optic,11,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.9,469.8,0.0,0,37.92,507.72
3663-MITLP,No,0,15,None,Yes,16.82,No,Yes,Fiber Optic,26,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.25,1457.25,0.0,0,252.3,1709.55
3737-GCSPV,Yes,5,11,None,Yes,26.88,Yes,Yes,Fiber Optic,19,Yes,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,96.2,1222.05,0.0,0,295.68,1517.73
5797-APWZC,No,0,1,Offer E,Yes,31.68,No,Yes,Fiber Optic,22,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,90.6,90.6,0.0,0,31.68,122.28
3683-QKIUE,No,0,6,Offer E,Yes,21.91,No,Yes,DSL,12,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.8,288.05,0.0,0,131.46,419.51
4228-ZGYUW,No,0,4,Offer E,Yes,12.24,Yes,Yes,Fiber Optic,11,No,Yes,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,90.05,368.1,0.0,30,48.96,447.06
3519-ZKXGG,Yes,1,3,Offer E,Yes,44.34,Yes,Yes,Fiber Optic,29,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.85,256.6,0.0,0,133.02,389.62
6416-TVAIH,Yes,1,1,Offer E,Yes,30.62,No,Yes,Fiber Optic,11,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,68.5,68.5,0.0,0,30.62,99.12
5108-ADXWO,No,0,11,None,Yes,38.88,No,Yes,Fiber Optic,30,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,73.5,791.75,0.0,0,427.68,1219.43
3066-RRJIO,No,0,1,Offer E,Yes,13.04,No,Yes,Fiber Optic,46,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,69.95,69.95,0.0,0,13.04,82.99
1567-DSCIC,No,0,8,None,Yes,23.89,Yes,Yes,Fiber Optic,14,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,94.0,773.65,0.0,0,191.12,964.77
2150-UWTFY,Yes,1,22,Offer D,Yes,42.98,No,Yes,DSL,30,Yes,Yes,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,61.15,1422.05,0.0,80,945.56,2447.61
2683-BPJSO,No,0,29,None,Yes,28.37,Yes,Yes,Fiber Optic,12,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.45,2467.1,0.0,0,822.73,3289.83
2157-MXBJS,Yes,1,13,Offer D,Yes,41.22,Yes,Yes,Cable,82,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,75.3,989.45,0.0,0,535.86,1525.31
1087-UDSIH,No,0,3,Offer E,Yes,13.28,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.6,59.75,0.0,0,39.84,99.59
5445-PZWGX,No,0,62,Offer B,Yes,8.08,Yes,Yes,Fiber Optic,21,Yes,Yes,No,Yes,No,Yes,Yes,No,One Year,No,Bank Withdrawal,102.0,6529.25,0.0,110,500.96,7140.21
9170-CCKOU,Yes,1,17,Offer D,Yes,12.06,Yes,Yes,Fiber Optic,9,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,Credit Card,90.2,1454.15,0.0,0,205.02,1659.17
5442-UTCVD,No,0,3,None,Yes,43.72,Yes,Yes,Fiber Optic,21,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,91.85,257.05,0.0,0,131.16,388.21
7734-DBOAI,Yes,1,1,None,No,0.0,No,Yes,DSL,12,No,No,No,Yes,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,40.1,40.1,0.0,10,0.0,50.1
2114-MGINA,No,0,14,Offer D,Yes,10.3,No,Yes,Fiber Optic,29,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,89.8,1129.1,0.0,0,144.2,1273.3
2187-LZGPL,No,0,7,None,No,0.0,No,Yes,DSL,19,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,40.1,293.3,0.0,0,0.0,293.3
9019-QVLZD,No,0,1,None,Yes,32.13,No,Yes,Fiber Optic,15,No,No,No,No,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,79.55,79.55,0.0,10,32.13,121.68
2979-SXESE,Yes,1,17,Offer D,Yes,25.79,Yes,Yes,Cable,12,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,94.4,1607.2,0.0,0,438.43,2045.63
6996-KNSML,No,0,1,None,Yes,35.25,No,Yes,Fiber Optic,30,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.9,74.9,0.0,0,35.25,110.15
3400-ESFUW,Yes,1,55,Offer B,Yes,8.8,No,Yes,DSL,48,Yes,Yes,No,Yes,No,No,No,No,Two Year,No,Bank Withdrawal,57.55,3046.4,0.0,60,484.0,3590.4
5502-RLUYV,Yes,1,69,None,Yes,37.2,Yes,Yes,Fiber Optic,27,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,103.95,7446.9,0.0,0,2566.8,10013.7
8417-FMLZI,Yes,1,6,None,Yes,26.91,No,Yes,Fiber Optic,6,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,83.55,477.55,0.0,0,161.46,639.01
0515-YPMCW,No,0,1,None,Yes,42.87,No,Yes,Fiber Optic,8,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,70.45,70.45,0.0,10,42.87,123.32
4729-XKASR,No,0,1,None,No,0.0,No,Yes,DSL,57,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,24.75,24.75,0.0,0,0.0,24.75
9837-BMCLM,No,0,3,None,Yes,31.88,No,Yes,Fiber Optic,7,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,78.5,242.05,0.0,0,95.64,337.69
0137-UDEUO,No,0,3,Offer E,Yes,25.75,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.85,63.75,0.0,0,77.25,141.0
4925-LMHOK,No,0,15,Offer D,Yes,14.79,Yes,Yes,DSL,59,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,58.6,939.7,0.0,0,221.85,1161.55
1455-UGQVH,Yes,1,10,Offer D,Yes,1.09,Yes,Yes,Fiber Optic,18,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.5,1037.75,0.0,0,10.9,1048.65
8280-MQRQN,No,0,1,Offer E,Yes,23.7,No,Yes,Cable,17,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,50.45,50.45,0.0,0,23.7,74.15
3178-FESZO,No,0,1,Offer E,Yes,20.23,Yes,Yes,Fiber Optic,17,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,100.25,100.25,0.0,0,20.23,120.48
6087-MVHJH,No,0,16,Offer D,Yes,17.8,Yes,Yes,Fiber Optic,5,No,No,Yes,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,88.45,1422.1,0.0,140,284.8,1846.9
4603-JANFB,No,0,1,Offer E,Yes,12.13,No,Yes,Fiber Optic,19,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.85,69.85,0.0,0,12.13,81.98
3018-TFTSU,No,0,12,Offer D,Yes,18.38,No,Yes,Fiber Optic,3,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,81.7,858.6,0.0,0,220.56,1079.16
4806-KEXQR,No,0,4,Offer E,Yes,43.06,No,Yes,Fiber Optic,46,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,79.9,324.3,0.0,0,172.24,496.54
7083-YNSKY,No,0,15,Offer D,Yes,45.84,Yes,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,25.4,399.6,0.0,0,687.6,1087.2
6711-FLDFB,No,0,7,Offer E,Yes,46.79,Yes,Yes,Fiber Optic,25,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.9,541.15,0.0,0,327.53,868.68
1264-BYWMS,No,0,55,Offer B,Yes,47.38,Yes,Yes,Fiber Optic,29,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,96.8,5283.95,0.0,0,2605.9,7889.85
2013-SGDXK,No,0,1,None,Yes,1.63,No,Yes,Fiber Optic,59,No,Yes,No,No,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,84.3,84.3,0.0,10,1.63,95.93
3934-HXCFZ,Yes,1,23,Offer D,Yes,19.2,Yes,Yes,Fiber Optic,7,Yes,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,99.25,2186.4,0.0,0,441.6,2628.0
7666-WKRON,No,0,39,None,Yes,24.45,No,Yes,Fiber Optic,27,No,No,Yes,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,80.45,3201.55,0.0,0,953.55,4155.1
2154-KVJFF,No,0,15,Offer D,Yes,42.83,Yes,Yes,Fiber Optic,21,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.75,1111.85,0.0,0,642.45,1754.3
3428-XZMAZ,No,0,1,None,Yes,45.86,No,Yes,Fiber Optic,27,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.35,69.35,0.0,0,45.86,115.21
