customer_id,gender,age,under_30,senior_citizen,married,dependents,number_of_dependents
6304-IJFSQ,Male,63,No,No,No,No,0
0093-XWZFY,Male,51,No,No,No,No,0
7703-ZEKEF,Male,47,No,No,No,No,0
5482-NUPNA,Female,28,Yes,No,No,No,0
1122-JWTJW,Male,64,No,No,Yes,Yes,2
1699-HPSBG,Male,44,No,No,No,No,0
8775-CEBBJ,Female,40,No,No,No,No,0
0639-TSIQW,Female,28,Yes,No,No,No,0
7795-CFOCW,Male,53,No,No,No,No,0
1452-KIOVK,Male,42,No,No,No,Yes,3
6713-OKOMC,Female,42,No,No,No,No,0
6388-TABGU,Male,48,No,No,No,No,0
9763-GRSKD,Male,37,No,No,Yes,Yes,2
7469-LKBCI,Male,21,Yes,No,No,No,0
8091-TTVAX,Male,39,No,No,Yes,No,0
5129-JLPIS,Male,27,Yes,No,No,No,0
3655-SNQYZ,Female,48,No,No,Yes,No,0
8191-XWSZG,Female,57,No,No,No,No,0
9959-WOFKT,Male,61,No,No,No,No,0
4183-MYFRB,Female,30,No,No,No,No,0
1680-VDCWW,Male,45,No,No,Yes,No,0
3638-WEABW,Female,25,Yes,No,Yes,No,0
6322-HRPFA,Male,42,No,No,Yes,Yes,2
5248-YGIJN,Male,36,No,No,Yes,No,0
6827-IEAUQ,Female,46,No,No,Yes,No,0
7310-EGVHZ,Male,35,No,No,No,No,0
8865-TNMNX,Male,53,No,No,Yes,No,0
9867-JCZSP,Female,28,Yes,No,Yes,No,0
4671-VJLCL,Female,36,No,No,No,No,0
4080-IIARD,Female,42,No,No,Yes,No,0
3714-NTNFO,Female,49,No,No,No,No,0
2954-PIBKO,Female,64,No,No,Yes,No,0
8769-KKTPH,Female,44,No,No,Yes,No,0
3957-SQXML,Female,61,No,No,Yes,No,0
5954-BDFSG,Female,40,No,No,No,No,0
1215-FIGMP,Male,27,Yes,No,No,No,0
0526-SXDJP,Male,36,No,No,Yes,No,0
0557-ASKVU,Female,43,No,No,Yes,No,0
5122-CYFXA,Female,53,No,No,No,No,0
8627-ZYGSZ,Male,32,No,No,Yes,No,0
3410-YOQBQ,Female,61,No,No,No,No,0
3170-NMYVV,Female,37,No,No,Yes,No,0
7410-OIEDU,Male,29,Yes,No,No,No,0
2273-QCKXA,Male,39,No,No,No,No,0
0731-EBJQB,Female,24,Yes,No,Yes,No,0
6416-JNVRK,Female,50,No,No,No,No,0
5590-ZSKRV,Female,62,No,No,Yes,Yes,1
3887-PBQAO,Female,48,No,No,Yes,No,0
8108-UXRQN,Female,23,Yes,No,Yes,Yes,1
9919-YLNNG,Female,38,No,No,No,No,0
4445-ZJNMU,Male,30,No,No,No,No,0
4808-YNLEU,Female,51,No,No,Yes,No,0
1862-QRWPE,Female,24,Yes,No,Yes,No,0
3016-KSVCP,Male,47,No,No,Yes,No,0
4767-HZZHQ,Male,32,No,No,Yes,Yes,3
6067-NGCEU,Female,50,No,No,No,No,0
9848-JQJTX,Male,52,No,No,No,No,0
3212-KXOCR,Male,62,No,No,No,No,0
6380-ARCEH,Male,19,Yes,No,No,No,0
7123-WQUHX,Male,34,No,No,No,No,0
6180-YBIQI,Male,35,No,No,No,No,0
9750-BOOHV,Female,60,No,No,No,No,0
8597-CWYHH,Male,50,No,No,No,No,0
2848-YXSMW,Male,38,No,No,Yes,No,0
4549-ZDQYY,Female,35,No,No,No,No,0
5712-AHQNN,Female,36,No,No,No,No,0
5256-SKJGO,Female,48,No,No,Yes,No,0
3071-VBYPO,Male,38,No,No,Yes,Yes,2
9560-BBZXK,Female,61,No,No,No,No,0
8402-OOOHJ,Female,53,No,No,No,No,0
9445-ZUEQE,Male,33,No,No,Yes,Yes,1
1091-SOZGA,Female,27,Yes,No,Yes,No,0
2928-HLDBA,Female,31,No,No,No,No,0
6497-TILVL,Female,20,Yes,No,Yes,Yes,2
4622-YNKIJ,Male,59,No,No,No,No,0
6734-PSBAW,Male,46,No,No,Yes,No,0
3930-ZGWVE,Male,45,No,No,No,No,0
8587-XYZSF,Male,60,No,No,No,No,0
7799-LGRDP,Female,42,No,No,No,No,0
7850-VWJUU,Female,37,No,No,No,No,0
6217-KDYWC,Male,58,No,No,No,No,0
2636-SJDOU,Male,34,No,No,No,No,0
5716-EZXZN,Female,56,No,No,Yes,No,0
6837-BJYDQ,Male,42,No,No,No,No,0
3466-BYAVD,Male,50,No,No,Yes,Yes,1
1679-JRFBR,Female,27,Yes,No,Yes,No,0
9073-ZZIAY,Male,51,No,No,Yes,No,0
6551-GNYDG,Female,33,No,No,Yes,Yes,1
9167-APMXZ,Female,23,Yes,No,No,No,0
2749-CTKAJ,Male,37,No,No,Yes,No,0
6371-NZYEG,Male,38,No,No,Yes,No,0
8992-VONJD,Female,63,No,No,No,Yes,1
4482-EWFMI,Female,54,No,No,No,No,0
5997-OPVFA,Male,39,No,No,Yes,No,0
1159-WFSGR,Female,59,No,No,Yes,Yes,2
6727-IOTLZ,Male,48,No,No,Yes,No,0
5918-VUKWP,Female,61,No,No,No,No,0
5947-SGKCL,Female,19,Yes,No,Yes,Yes,3
6582-OIVSP,Female,25,Yes,No,No,No,0
4827-USJHP,Male,45,No,No,No,No,0
8017-UVSZU,Female,62,No,No,Yes,No,0
7100-FQPRV,Male,24,Yes,No,Yes,No,0
9680-NIAUV,Female,42,No,No,Yes,No,0
2146-EGVDT,Male,33,No,No,Yes,No,0
2604-IJPDU,Female,32,No,No,Yes,No,0
9178-JHUVJ,Male,19,Yes,No,Yes,Yes,3
6168-YBYNP,Male,19,Yes,No,No,No,0
7255-SSFBC,Male,42,No,No,Yes,Yes,3
3645-DEYGF,Male,29,Yes,No,No,Yes,1
8544-GOQSH,Female,51,No,No,No,No,0
3363-DTIVD,Male,55,No,No,Yes,Yes,3
7018-WBJNK,Male,55,No,No,No,Yes,3
9142-KZXOP,Male,41,No,No,No,No,0
7674-YTAFD,Female,64,No,No,No,No,0
6348-SNFUS,Male,30,No,No,Yes,No,0
1347-KTTTA,Male,22,Yes,No,Yes,No,0
7157-SMCFK,Male,32,No,No,No,Yes,2
0699-NDKJM,Female,45,No,No,Yes,No,0
4443-EMBNA,Female,55,No,No,Yes,No,0
6469-MRVET,Male,32,No,No,Yes,No,0
5961-VUSRV,Female,53,No,No,No,No,0
6778-JFCMK,Male,28,Yes,No,No,No,0
6341-JVQGF,Female,26,Yes,No,Yes,No,0
4811-JBUVU,Male,62,No,No,No,No,0
0945-TSONX,Female,22,Yes,No,Yes,No,0
2651-ZCBXV,Male,49,No,No,No,No,0
3316-UWXUY,Male,64,No,No,No,No,0
7083-MIOPC,Female,62,No,No,No,No,0
1984-GPTEH,Female,47,No,No,No,No,0
0621-JFHOL,Female,41,No,No,No,No,0
9227-UAQFT,Male,40,No,No,No,No,0
6614-FHDBO,Male,49,No,No,No,No,0
0959-WHOKV,Male,28,Yes,No,No,No,0
3282-ZISZV,Male,56,No,No,No,No,0
3675-YDUPJ,Male,29,Yes,No,No,No,0
7017-VFHAY,Female,42,No,No,Yes,Yes,1
6655-LHBYW,Male,46,No,No,No,No,0
7605-BDWDC,Female,35,No,No,No,No,0
1950-KSVVJ,Female,57,No,No,Yes,No,0
6292-TOSSS,Male,64,No,No,No,No,0
7014-ZZXAW,Female,30,No,No,Yes,No,0
7633-MVPUY,Male,50,No,No,Yes,No,0
8645-KWHJO,Male,47,No,No,No,No,0
4130-MZLCC,Female,24,Yes,No,No,No,0
0314-TKOSI,Female,29,Yes,No,No,No,0
8229-MYEJZ,Female,44,No,No,No,No,0
2080-SRCDE,Female,21,Yes,No,No,Yes,1
9577-WJVCQ,Female,24,Yes,No,No,No,0
6202-DYYFX,Female,64,No,No,No,No,0
2294-SALNE,Male,51,No,No,Yes,No,0
1563-IWQEX,Female,43,No,No,No,No,0
8203-XJZRC,Male,44,No,No,No,No,0
6556-DBKZF,Female,38,No,No,Yes,Yes,1
2985-JUUBZ,Male,32,No,No,Yes,Yes,3
0895-LMRSF,Male,34,No,No,No,No,0
8266-VBFQL,Male,55,No,No,No,No,0
8181-YHCMF,Female,44,No,No,Yes,No,0
1248-DYXUB,Male,42,No,No,Yes,Yes,3
4115-BNPJY,Male,60,No,No,Yes,No,0
4091-TVOCN,Male,51,No,No,No,No,0
1098-TDVUQ,Female,34,No,No,No,No,0
7277-OZCGZ,Female,40,No,No,No,No,0
3973-SKMLN,Male,49,No,No,No,No,0
6745-JEFZB,Male,64,No,No,Yes,No,0
8705-WZCYL,Male,40,No,No,No,No,0
7102-JJVTX,Female,31,No,No,Yes,No,0
8626-PTQGE,Male,62,No,No,No,No,0
4983-CLMLV,Female,30,No,No,Yes,No,0
9385-EHGDO,Female,37,No,No,Yes,Yes,1
2088-IEBAU,Female,63,No,No,No,No,0
7982-VCELR,Female,20,Yes,No,No,No,0
6885-PKOAM,Female,59,No,No,Yes,No,0
7520-HQWJU,Female,22,Yes,No,Yes,Yes,1
9639-BUJXT,Male,50,No,No,No,No,0
5924-SNGKP,Female,39,No,No,No,No,0
8966-SNIZF,Female,26,Yes,No,Yes,No,0
0513-RBGPE,Male,57,No,No,Yes,No,0
5160-UXJED,Male,27,Yes,No,No,No,0
8984-EYLLL,Male,29,Yes,No,Yes,No,0
9833-TGFHX,Male,62,No,No,Yes,No,0
9294-TDIPC,Male,59,No,No,No,Yes,1
0104-PPXDV,Male,61,No,No,Yes,No,0
5176-LMJXE,Female,34,No,No,No,No,0
3583-KRKMD,Male,51,No,No,No,No,0
9069-LGEUL,Male,25,Yes,No,Yes,No,0
7302-ZHMHP,Female,35,No,No,No,No,0
3520-FJGCV,Male,47,No,No,Yes,Yes,1
6563-VRERX,Male,63,No,No,Yes,No,0
6122-EFVKN,Male,44,No,No,No,No,0
2805-EDJPQ,Female,45,No,No,Yes,No,0
6862-CQUMB,Male,28,Yes,No,No,No,0
7156-MXBJE,Female,29,Yes,No,No,No,0
2863-IMQDR,Female,52,No,No,No,No,0
5651-CRHKQ,Female,53,No,No,Yes,No,0
1708-PBBOA,Female,51,No,No,No,No,0
8782-LKFPK,Male,50,No,No,No,No,0
9967-ATRFS,Female,47,No,No,No,No,0
5876-QMYLD,Female,44,No,No,Yes,No,0
2277-AXSDC,Female,46,No,No,No,No,0
3067-SVMTC,Female,49,No,No,Yes,No,0
5495-GPSRW,Male,62,No,No,No,No,0
7606-BPHHN,Male,39,No,No,No,No,0
4742-DRORA,Male,59,No,No,Yes,No,0
5233-AOZUF,Female,62,No,No,Yes,No,0
7916-VCCPB,Female,58,No,No,Yes,Yes,1
4686-GEFRM,Male,23,Yes,No,Yes,No,0
5249-QYHEX,Female,27,Yes,No,Yes,Yes,2
2233-FAGXV,Female,41,No,No,Yes,Yes,3
5605-IYGFG,Female,61,No,No,No,No,0
3935-TBRZZ,Male,54,No,No,Yes,No,0
8111-BKVDS,Female,31,No,No,No,No,0
8734-DKSTZ,Female,20,Yes,No,Yes,Yes,2
4360-PNRQB,Male,27,Yes,No,No,No,0
6152-ONASV,Female,49,No,No,Yes,No,0
7781-HVGMK,Female,56,No,No,Yes,No,0
2181-UAESM,Male,30,No,No,No,No,0
2320-SLKMB,Female,46,No,No,No,No,0
4980-URKXC,Male,26,Yes,No,Yes,No,0
5886-VLQVU,Male,30,No,No,Yes,No,0
3577-AMVUX,Male,59,No,No,No,No,0
0771-WLCLA,Female,49,No,No,Yes,Yes,1
0206-TBWLC,Female,63,No,No,Yes,No,0
2937-FTHUR,Female,45,No,No,No,Yes,3
1910-FMXJM,Female,59,No,No,Yes,No,0
0732-OCQOC,Female,30,No,No,Yes,No,0
1090-ESELR,Male,47,No,No,Yes,No,0
8592-PLTMQ,Female,53,No,No,No,No,0
8847-GEOOQ,Male,34,No,No,Yes,No,0
4785-FCIFB,Female,20,Yes,No,Yes,No,0
5149-CUZUJ,Male,35,No,No,Yes,No,0
0942-KOWSM,Female,24,Yes,No,Yes,No,0
4237-CLSMM,Male,45,No,No,Yes,No,0
1452-VOQCH,Male,61,No,No,No,No,0
4719-UMSIY,Male,52,No,No,No,Yes,2
6614-VBEGU,Female,23,Yes,No,Yes,No,0
5968-XQIVE,Male,32,No,No,Yes,No,0
8896-RAZCR,Female,42,No,No,No,No,0
4104-PVRPS,Male,56,No,No,Yes,No,0
4431-EDMIQ,Female,47,No,No,Yes,Yes,3
0486-LGCCH,Male,48,No,No,Yes,Yes,2
5168-MQQCA,Female,50,No,No,Yes,No,0
9094-AZPHK,Female,64,No,No,No,No,0
3649-JPUGY,Male,26,Yes,No,No,No,0
6579-JPICP,Male,31,No,No,No,No,0
4374-YMUSQ,Male,64,No,No,No,No,0
3957-HHLMR,Female,50,No,No,Yes,No,0
7803-XOCCZ,Female,54,No,No,Yes,Yes,2
5736-YEJAX,Male,23,Yes,No,No,No,0
8981-FJGLA,Male,63,No,No,No,Yes,2
1135-LMECX,Female,47,No,No,No,No,0
2475-MROZF,Male,36,No,No,No,No,0
7531-GQHME,Male,34,No,No,No,No,0
5174-ITUMV,Male,37,No,No,Yes,Yes,2
0913-XWSCN,Male,29,Yes,No,Yes,Yes,2
0750-EBAIU,Male,43,No,No,No,No,0
3571-DPYUH,Male,30,No,No,Yes,Yes,3
7601-GNDYK,Male,52,No,No,Yes,Yes,3
1403-GYAFU,Male,47,No,No,Yes,Yes,2
0621-HJWXJ,Female,54,No,No,Yes,No,0
5844-QVTAT,Female,24,Yes,No,Yes,No,0
8905-IAZPF,Female,32,No,No,Yes,No,0
2866-IKBTM,Female,57,No,No,No,No,0
2560-PPCHE,Female,22,Yes,No,No,No,0
3580-HYCSP,Male,44,No,No,Yes,Yes,4
2075-PUEPR,Male,46,No,No,Yes,Yes,2
1982-FEBTD,Female,27,Yes,No,Yes,Yes,2
5791-KAJFD,Female,58,No,No,Yes,No,0
2654-VBVPB,Female,22,Yes,No,No,No,0
1154-HYWWO,Male,55,No,No,No,No,0
2501-XWWTZ,Male,51,No,No,No,No,0
3716-UVSPD,Male,54,No,No,No,No,0
6815-ABQFQ,Male,53,No,No,Yes,No,0
7343-EOBEU,Male,19,Yes,No,Yes,No,0
3701-SFMUH,Male,63,No,No,Yes,Yes,3
6103-LIANB,Male,49,No,No,Yes,Yes,1
7319-VENRZ,Male,19,Yes,No,No,No,0
5846-NEQVZ,Male,19,Yes,No,Yes,No,0
6967-QIQRV,Male,23,Yes,No,Yes,Yes,1
5781-RFZRP,Male,34,No,No,Yes,No,0
0308-IVGOK,Female,23,Yes,No,No,No,0
7293-LSCDV,Female,32,No,No,Yes,Yes,3
5756-JYOJT,Female,55,No,No,No,No,0
5150-LJNSR,Male,27,Yes,No,Yes,Yes,3
8270-RKSAP,Male,30,No,No,No,No,0
2640-LYMOV,Male,59,No,No,No,No,0
2393-DIVAI,Female,40,No,No,No,No,0
4568-KNYWR,Male,56,No,No,No,No,0
8752-IMQOS,Male,28,Yes,No,Yes,No,0
0742-LAFQK,Male,52,No,No,Yes,No,0
0619-OLYUR,Male,32,No,No,Yes,No,0
0459-SPZHJ,Male,19,Yes,No,Yes,No,0
8208-EUMTE,Male,45,No,No,No,No,0
5172-MIGPM,Male,22,Yes,No,No,No,0
5839-SUYVZ,Male,21,Yes,No,No,No,0
5173-ZXXXL,Male,47,No,No,No,No,0
1096-ADRUX,Female,34,No,No,Yes,Yes,1
2001-MCUUW,Male,51,No,No,No,No,0
2731-GJRDG,Female,55,No,No,No,No,0
4723-BEGSG,Male,35,No,No,Yes,No,0
6516-NKQBO,Male,28,Yes,No,Yes,No,0
8207-DMRVL,Male,47,No,No,Yes,Yes,3
2804-ETQDK,Male,57,No,No,No,Yes,2
7138-GIRSH,Male,63,No,No,No,No,0
6464-KEXXH,Male,55,No,No,No,No,0
5240-CAOYT,Female,30,No,No,No,No,0
0516-UXRMT,Female,27,Yes,No,No,No,0
5016-IBERQ,Male,28,Yes,No,Yes,No,0
9931-KGHOA,Female,48,No,No,Yes,No,0
7665-VIGUD,Male,40,No,No,No,No,0
9411-TPQQV,Female,31,No,No,No,No,0
7954-MLBUN,Male,41,No,No,No,No,0
2077-DDHJK,Female,48,No,No,Yes,No,0
9574-BOSMD,Male,50,No,No,Yes,Yes,2
8404-VLQFB,Female,21,Yes,No,Yes,Yes,1
2391-IPLOP,Male,25,Yes,No,Yes,No,0
5845-BZZIB,Male,37,No,No,Yes,Yes,3
1140-UKVZG,Female,64,No,No,No,No,0
7838-LAZFO,Male,38,No,No,Yes,No,0
2085-JVGAD,Male,56,No,No,Yes,No,0
9565-FLVCG,Male,40,No,No,Yes,No,0
8755-OGKNA,Female,33,No,No,Yes,Yes,3
2800-VEQXM,Female,48,No,No,No,No,0
0214-JHPFW,Female,22,Yes,No,Yes,No,0
5642-MHDQT,Female,60,No,No,Yes,No,0
9092-GDZKO,Male,49,No,No,No,No,0
5760-IFJOZ,Male,57,No,No,No,No,0
2826-UWHIS,Male,64,No,No,Yes,No,0
7501-IWUNG,Female,57,No,No,Yes,No,0
4957-TREIR,Male,37,No,No,No,No,0
8040-MNRTF,Female,47,No,No,No,No,0
1536-HBSWP,Female,33,No,No,No,No,0
5313-FPXWG,Male,58,No,No,No,No,0
5076-YVXCM,Male,55,No,No,No,No,0
8262-COGGB,Male,53,No,No,No,No,0
9620-QJREV,Male,62,No,No,No,No,0
2480-JZOSN,Female,64,No,No,Yes,No,0
0078-XZMHT,Male,19,Yes,No,Yes,No,0
8338-QIUNR,Male,23,Yes,No,Yes,No,0
1525-LNLOJ,Male,34,No,No,Yes,No,0
9450-TRJUU,Male,52,No,No,No,No,0
6942-LBFDP,Female,30,No,No,No,No,0
1456-TWCGB,Male,34,No,No,No,No,0
3014-WJKSM,Male,26,Yes,No,Yes,No,0
3347-YJZZE,Male,60,No,No,Yes,Yes,2
7929-DMBCV,Female,45,No,No,Yes,No,0
9661-JALZV,Female,23,Yes,No,No,No,0
5575-TPIZQ,Male,21,Yes,No,No,No,0
0114-IGABW,Female,40,No,No,Yes,No,0
9944-AEXBM,Male,51,No,No,No,No,0
1853-ARAAQ,Female,47,No,No,No,No,0
4697-LUPSU,Male,22,Yes,No,Yes,No,0
8434-VGEQQ,Male,24,Yes,No,Yes,No,0
4950-HKQTE,Female,47,No,No,No,No,0
6786-OBWQR,Female,20,Yes,No,Yes,Yes,2
6621-YOBKI,Male,46,No,No,No,No,0
7564-GHCVB,Female,27,Yes,No,Yes,No,0
7595-EHCDL,Male,48,No,No,Yes,Yes,2
6647-ZEDXT,Female,19,Yes,No,No,No,0
4381-MHQDC,Female,38,No,No,No,No,0
6923-JHPMP,Female,35,No,No,No,No,0
1635-FJFCC,Female,46,No,No,No,No,0
6425-JWTDV,Male,43,No,No,Yes,No,0
8405-IGQFX,Female,41,No,No,No,No,0
8224-IVVPA,Female,35,No,No,No,No,0
9477-LGWQI,Male,28,Yes,No,Yes,No,0
1410-RSCMR,Male,47,No,No,Yes,Yes,2
3115-CZMZD,Male,24,Yes,No,No,No,0
0139-IVFJG,Female,19,Yes,No,Yes,No,0
5730-DBDSI,Male,50,No,No,No,No,0
5684-FJVYR,Female,41,No,No,Yes,No,0
4013-GUXND,Male,37,No,No,No,No,0
1266-NZYUI,Female,56,No,No,Yes,No,0
4718-DHSMV,Female,22,Yes,No,No,No,0
5175-WLYXL,Male,56,No,No,No,No,0
7817-OMJNA,Male,23,Yes,No,No,No,0
8728-SKJLR,Male,45,No,No,No,No,0
3137-NYQQI,Male,32,No,No,Yes,No,0
8823-RLPWL,Female,24,Yes,No,Yes,No,0
9505-SQFSW,Female,59,No,No,Yes,Yes,3
3758-CKOQL,Female,20,Yes,No,Yes,No,0
5676-CFLYY,Male,30,No,No,Yes,No,0
0285-INHLN,Male,54,No,No,Yes,Yes,6
5125-CNDSP,Male,48,No,No,No,No,0
2202-OUTMO,Female,59,No,No,Yes,No,0
0229-LFJAF,Male,53,No,No,No,No,0
7131-ZQZNK,Female,46,No,No,Yes,No,0
9871-ELEYA,Female,22,Yes,No,No,No,0
4257-GAESD,Female,25,Yes,No,No,No,0
2040-OBMLJ,Male,24,Yes,No,No,No,0
3807-XHCJH,Female,21,Yes,No,Yes,Yes,3
3174-AKMAS,Female,61,No,No,Yes,No,0
7382-DFJTU,Male,63,No,No,No,No,0
2798-NYLMZ,Male,29,Yes,No,Yes,No,0
8098-TDCBU,Female,55,No,No,Yes,No,0
3551-GAEGL,Male,23,Yes,No,Yes,No,0
3196-NVXLZ,Female,23,Yes,No,No,No,0
0036-IHMOT,Female,37,No,No,Yes,Yes,3
4220-TINQT,Female,41,No,No,Yes,No,0
5318-YKDPV,Male,62,No,No,Yes,No,0
7975-TZMLR,Male,37,No,No,No,No,0
0295-QVKPB,Male,38,No,No,No,No,0
4335-BSMJS,Female,55,No,No,No,No,0
5337-IIWKZ,Male,35,No,No,Yes,Yes,3
3487-EARAT,Female,46,No,No,Yes,No,0
8184-WMOFI,Male,47,No,No,Yes,No,0
0392-BZIUW,Female,44,No,No,Yes,No,0
6549-NNDYT,Female,59,No,No,No,No,0
0422-OHQHQ,Female,23,Yes,No,Yes,No,0
9778-OGKQZ,Male,55,No,No,Yes,No,0
2252-NKNSI,Male,63,No,No,No,No,0
8713-IGZSO,Male,50,No,No,No,No,0
7905-TVXTA,Female,63,No,No,No,No,0
7695-PKLCZ,Female,32,No,No,No,No,0
3224-DFQNQ,Female,59,No,No,Yes,No,0
5275-PMFUT,Male,52,No,No,Yes,No,0
4795-UXVCJ,Male,63,No,No,No,No,0
9777-IQHWP,Male,53,No,No,Yes,Yes,1
0979-MOZQI,Male,61,No,No,Yes,No,0
2732-ISEZX,Female,44,No,No,No,No,0
0323-XWWTN,Male,44,No,No,No,Yes,1
1573-LGXBA,Male,26,Yes,No,Yes,Yes,3
4713-ZBURT,Male,33,No,No,No,Yes,2
3050-GBUSH,Female,25,Yes,No,No,No,0
7876-AEHIG,Female,48,No,No,No,No,0
7945-HLKEA,Female,29,Yes,No,No,No,0
9342-VNIMQ,Male,62,No,No,No,No,0
3199-NPKCN,Female,39,No,No,Yes,No,0
5170-PTRKA,Female,19,Yes,No,Yes,No,0
4661-NJEUX,Male,42,No,No,No,No,0
5898-IGSLP,Male,37,No,No,Yes,Yes,3
7997-EASSD,Female,56,No,No,Yes,No,0
0730-KOAVE,Male,53,No,No,No,No,0
8975-SKGRX,Male,29,Yes,No,Yes,No,0
1051-GEJLJ,Female,19,Yes,No,No,No,0
0379-DJQHR,Male,60,No,No,Yes,No,0
5543-QDCRY,Male,38,No,No,No,No,0
0297-RBCSG,Male,61,No,No,No,No,0
4694-PHWFW,Female,26,Yes,No,No,Yes,3
0835-JKADZ,Female,29,Yes,No,No,No,0
3865-YIOTT,Male,40,No,No,Yes,Yes,1
6024-RUGGH,Male,22,Yes,No,Yes,Yes,2
4079-WWQQQ,Male,45,No,No,No,No,0
5149-TGWDZ,Female,48,No,No,No,No,0
4301-VVZKA,Male,25,Yes,No,Yes,No,0
9199-PWQVC,Female,38,No,No,Yes,No,0
5393-HJZSM,Female,54,No,No,Yes,Yes,1
0862-PRCBS,Female,32,No,No,Yes,Yes,3
8812-ZRHFP,Female,53,No,No,Yes,Yes,3
5146-CBVOE,Female,44,No,No,No,No,0
5787-KXGIY,Male,54,No,No,Yes,No,0
5709-LVOEQ,Female,40,No,No,Yes,No,0
0347-UBKUZ,Female,46,No,No,No,No,0
0835-DUUIQ,Female,55,No,No,No,No,0
7567-ECMCM,Male,23,Yes,No,No,No,0
6115-ZTBFQ,Female,56,No,No,Yes,No,0
6353-BRMMA,Female,62,No,No,Yes,Yes,3
0851-DFJKB,Female,57,No,No,No,No,0
5382-SOYZL,Male,39,No,No,No,No,0
3261-CQXOL,Female,33,No,No,Yes,Yes,2
5651-YLPRD,Female,45,No,No,Yes,Yes,3
4378-BZYFP,Male,41,No,No,No,No,0
7764-BDPEE,Male,50,No,No,No,Yes,3
3429-IFLEM,Female,48,No,No,No,No,0
0556-FJEGU,Male,26,Yes,No,No,No,0
6461-PPAXN,Female,20,Yes,No,Yes,No,0
3318-ISQFQ,Female,23,Yes,No,No,No,0
1106-HRLKZ,Male,21,Yes,No,Yes,Yes,1
2483-XSSMZ,Female,22,Yes,No,No,No,0
8165-ZJRNM,Female,62,No,No,Yes,Yes,1
3717-OFRTN,Male,48,No,No,No,No,0
3280-NMUVX,Male,53,No,No,Yes,No,0
1206-EHBDD,Female,56,No,No,Yes,No,0
4883-KCPZJ,Female,30,No,No,Yes,Yes,3
9108-EQPNQ,Female,27,Yes,No,Yes,Yes,2
7277-KAMWT,Male,23,Yes,No,No,No,0
2545-LXYVJ,Male,19,Yes,No,Yes,No,0
3234-VKACU,Male,21,Yes,No,No,No,0
8120-JDCAM,Male,42,No,No,Yes,Yes,1
0929-HYQEW,Male,20,Yes,No,No,No,0
6614-YOLAC,Female,31,No,No,Yes,No,0
7426-RHZGU,Male,41,No,No,No,No,0
4065-JJAVA,Female,56,No,No,No,No,0
7649-SIJJF,Male,36,No,No,Yes,No,0
3748-FVMZZ,Male,33,No,No,No,No,0
9391-TTOYH,Female,33,No,No,No,No,0
1452-XRSJV,Female,59,No,No,Yes,Yes,2
3422-WJOYD,Male,27,Yes,No,Yes,No,0
7147-AYBAA,Male,62,No,No,No,No,0
6732-FZUGP,Female,30,No,No,No,No,0
8329-GWVPJ,Female,39,No,No,Yes,Yes,3
1352-VHKAJ,Male,30,No,No,Yes,Yes,2
2632-TACXW,Female,49,No,No,Yes,No,0
1767-CJKBA,Male,39,No,No,No,No,0
6445-TNRXS,Male,61,No,No,Yes,Yes,1
4581-LNWUM,Female,47,No,No,No,No,0
4869-EPIUS,Male,37,No,No,Yes,No,0
1915-OAKWD,Female,56,No,No,No,No,0
7296-PIXQY,Female,60,No,No,Yes,Yes,2
3354-OADJP,Female,37,No,No,No,No,0
4026-SKKHW,Male,35,No,No,No,No,0
2829-HYVZP,Male,42,No,No,No,No,0
3845-JHAMY,Female,48,No,No,Yes,Yes,3
7013-PSXHK,Female,41,No,No,No,No,0
3486-NPGST,Female,47,No,No,No,No,0
1730-VFMWO,Female,33,No,No,Yes,No,0
7143-BQIBA,Male,32,No,No,No,No,0
9646-NMHXE,Male,63,No,No,Yes,No,0
2111-DWYHN,Male,31,No,No,No,No,0
4194-WHFCB,Female,35,No,No,Yes,Yes,5
4367-NUYAO,Male,39,No,No,Yes,Yes,1
7241-AJHFS,Male,53,No,No,No,No,0
4546-FOKWR,Female,35,No,No,No,No,0
5832-TRLPB,Male,30,No,No,No,No,0
8590-YFFQO,Male,24,Yes,No,Yes,No,0
1338-CECEE,Male,28,Yes,No,Yes,No,0
7439-DKZTW,Male,49,No,No,No,No,0
4646-QZXTF,Female,38,No,No,Yes,No,0
9578-FOMUK,Male,53,No,No,No,Yes,3
4712-UYOOI,Female,21,Yes,No,Yes,Yes,3
7722-CVFXN,Male,50,No,No,Yes,Yes,3
8717-VCTXJ,Male,32,No,No,No,No,0
7363-QTBIW,Female,24,Yes,No,Yes,No,0
0971-QIFJK,Female,57,No,No,Yes,No,0
3391-JSQEW,Male,32,No,No,Yes,No,0
0343-QLUZP,Male,38,No,No,No,No,0
1271-UODNO,Male,60,No,No,No,No,0
8461-EFQYM,Female,36,No,No,No,No,0
6900-RBKER,Male,32,No,No,No,No,0
6891-JPYFF,Female,57,No,No,Yes,Yes,3
1459-QNFQT,Male,21,Yes,No,Yes,No,0
3696-XRIEN,Female,59,No,No,No,No,0
0074-HDKDG,Male,46,No,No,Yes,No,0
8791-GFXLZ,Male,58,No,No,No,No,0
5859-HZYLF,Male,45,No,No,Yes,Yes,2
3156-QLHBO,Male,58,No,No,No,Yes,1
6621-NRZAK,Female,40,No,No,Yes,Yes,2
0831-JNISG,Male,52,No,No,Yes,Yes,2
0774-IFUVM,Male,19,Yes,No,Yes,Yes,2
